identifier,runeName,abilityIds,runeType,runeSlot,availableTypes,availableDragons,rarityIndex,salvageValueId,enhanceCosts,aura,icon,isTutorialRune,h
Mythic_buildingSpecialAttackModifier_mageBlueTower8,Mythic Blue Mage HP,rune_ability_1507_0|rune_ability_1507_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentMystic,rune_blueMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageBlueTower8Event,Mythic Blue Mage HP Glyph,rune_ability_1508_0|rune_ability_1508_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentMystic,rune_blueMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageBlueTower9,Mythic Blue Mage HP,rune_ability_1509_0|rune_ability_1509_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentMystic,rune_blueMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageBlueTower9Event,Mythic Blue Mage HP Glyph,rune_ability_1510_0|rune_ability_1510_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentMystic,rune_blueMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower1,Mythic Red Mage HP,rune_ability_1511_0|rune_ability_1511_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower10,Mythic Red Mage HP,rune_ability_1512_0|rune_ability_1512_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower10Event,Mythic Red Mage HP Glyph,rune_ability_1513_0|rune_ability_1513_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower11,Mythic Red Mage HP,rune_ability_1514_0|rune_ability_1514_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower11Event,Mythic Red Mage HP Glyph,rune_ability_1515_0|rune_ability_1515_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower12,Mythic Red Mage HP,rune_ability_1516_0|rune_ability_1516_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower12Event,Mythic Red Mage HP Glyph,rune_ability_1517_0|rune_ability_1517_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower13,Mythic Red Mage HP,rune_ability_1518_0|rune_ability_1518_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower13Event,Mythic Red Mage HP Glyph,rune_ability_1519_0|rune_ability_1519_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower14,Mythic Red Mage HP,rune_ability_1520_0|rune_ability_1520_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower14Event,Mythic Red Mage HP Glyph,rune_ability_1521_0|rune_ability_1521_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower15,Mythic Red Mage HP,rune_ability_1522_0|rune_ability_1522_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower15Event,Mythic Red Mage HP Glyph,rune_ability_1523_0|rune_ability_1523_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower16,Mythic Red Mage HP,rune_ability_1524_0|rune_ability_1524_1,monument,normal,,,6,rune_salvage_6,runeDust:312500|runeDust:476810|runeDust:733880|runeDust:1144630|runeDust:1822080,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower17,Mythic Red Mage HP,rune_ability_1525_0|rune_ability_1525_1,monument,normal,,,6,rune_salvage_6,runeDust:312500|runeDust:476810|runeDust:733880|runeDust:1144630|runeDust:1822080,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower18,Mythic Red Mage HP,rune_ability_1526_0|rune_ability_1526_1,monument,normal,,,6,rune_salvage_6,runeDust:312500|runeDust:476810|runeDust:733880|runeDust:1144630|runeDust:1822080,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower19,Mythic Red Mage HP,rune_ability_1527_0|rune_ability_1527_1,monument,normal,,,6,rune_salvage_6,runeDust:312500|runeDust:476810|runeDust:733880|runeDust:1144630|runeDust:1822080,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower1Event,Mythic Red Mage HP Glyph,rune_ability_1528_0|rune_ability_1528_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower2,Mythic Red Mage HP,rune_ability_1529_0|rune_ability_1529_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower2Event,Mythic Red Mage HP Glyph,rune_ability_1530_0|rune_ability_1530_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower3,Mythic Red Mage HP,rune_ability_1531_0|rune_ability_1531_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower3Event,Mythic Red Mage HP Glyph,rune_ability_1532_0|rune_ability_1532_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower4,Mythic Red Mage HP,rune_ability_1533_0|rune_ability_1533_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower4Event,Mythic Red Mage HP Glyph,rune_ability_1534_0|rune_ability_1534_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower5,Mythic Red Mage HP,rune_ability_1535_0|rune_ability_1535_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower5Event,Mythic Red Mage HP Glyph,rune_ability_1536_0|rune_ability_1536_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower6,Mythic Red Mage HP,rune_ability_1537_0|rune_ability_1537_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower6Event,Mythic Red Mage HP Glyph,rune_ability_1538_0|rune_ability_1538_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower7,Mythic Red Mage HP,rune_ability_1539_0|rune_ability_1539_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower7Event,Mythic Red Mage HP Glyph,rune_ability_1540_0|rune_ability_1540_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower8,Mythic Red Mage HP,rune_ability_1541_0|rune_ability_1541_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower8Event,Mythic Red Mage HP Glyph,rune_ability_1542_0|rune_ability_1542_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_mageTower9,Mythic Red Mage HP,rune_ability_1543_0|rune_ability_1543_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05.png,,
Mythic_buildingSpecialAttackModifier_mageTower9Event,Mythic Red Mage HP Glyph,rune_ability_1544_0|rune_ability_1544_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentArcane,rune_redMage_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_stormTower1,Mythic Storm Striker,rune_ability_1545_0|rune_ability_1545_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentStorm,rune_stormTower_utility_05.png,,
Mythic_buildingSpecialAttackModifier_stormTower1Event,Mythic Storm Striker Glyph,rune_ability_1546_0|rune_ability_1546_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentStorm,rune_stormTower_utility_05_event.png,,
Mythic_buildingSpecialAttackModifier_trebuchet1,Mythic Trebuchet Striker,rune_ability_1547_0|rune_ability_1547_1,monument,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentTrebuchet,rune_trebuchet_damage_05.png,,
Mythic_buildingSpecialAttackModifier_trebuchet1Event,Mythic Trebuchet Striker Glyph,rune_ability_1548_0|rune_ability_1548_1,monument,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,monumentTrebuchet,rune_trebuchet_damage_05_event.png,,
Mythic_chainLightningNumChainsModifier1,Mythic Chain Lightning,rune_ability_1549_0|rune_ability_1549_1,dragon,normal,sorcerer,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000,attackWhelp,rune_chainLightning_utility_05.png,,
Mythic_chainLightningNumChainsModifier1Event,Mythic Chain Lightning Glyph,rune_ability_1550_0|rune_ability_1550_1,dragon,event,sorcerer,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000,attackWhelp,rune_chainLightning_utility_05_event.png,,
Mythic_chainLightningNumChainsModifier2,Mythic Chain Lightning,rune_ability_1551_0|rune_ability_1551_1,dragon,normal,sorcerer,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000,attackWhelp,rune_chainLightning_utility_05.png,,
Mythic_chainLightningNumChainsModifier2Event,Mythic Chain Lightning Glyph,rune_ability_1552_0|rune_ability_1552_1,dragon,event,sorcerer,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000,attackWhelp,rune_chainLightning_utility_05_event.png,,
Mythic_chainLightningNumChainsModifier3,Mythic Chain Lightning,rune_ability_1553_0|rune_ability_1553_1,dragon,normal,sorcerer,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000,attackWhelp,rune_chainLightning_utility_05.png,,
Mythic_chainLightningNumChainsModifier3Event,Mythic Chain Lightning Glyph,rune_ability_1554_0|rune_ability_1554_1,dragon,event,sorcerer,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000,attackWhelp,rune_chainLightning_utility_05_event.png,,
Mythic_chainLightningNumChainsModifier4,Mythic Chain Lightning,rune_ability_1555_0|rune_ability_1555_1,dragon,normal,sorcerer,,6,rune_salvage_6,runeDust:312500|runeDust:476810|runeDust:733880|runeDust:1144630,attackWhelp,rune_chainLightning_utility_05.png,,
Mythic_chaosAttackModifier1,Mythic Chaos,rune_ability_1556_0|rune_ability_1556_1,dragon,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05.png,,
Mythic_chaosAttackModifier1Event,Mythic Chaos Glyph,rune_ability_1557_0|rune_ability_1557_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05_event.png,,
Mythic_chaosAttackModifier2,Mythic Chaos,rune_ability_1558_0|rune_ability_1558_1,dragon,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05.png,,
Mythic_chaosAttackModifier2Event,Mythic Chaos Glyph,rune_ability_1559_0|rune_ability_1559_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05_event.png,,
Mythic_chaosAttackModifier3,Mythic Chaos,rune_ability_1560_0|rune_ability_1560_1,dragon,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05.png,,
Mythic_chaosAttackModifier3Event,Mythic Chaos Glyph,rune_ability_1561_0|rune_ability_1561_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05_event.png,,
Mythic_chaosAttackModifier4,Mythic Chaos,rune_ability_1562_0|rune_ability_1562_1,dragon,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05.png,,
Mythic_chaosAttackModifier4Event,Mythic Chaos Glyph,rune_ability_1563_0|rune_ability_1563_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05_event.png,,
Mythic_chaosAttackModifier5,Mythic Chaos,rune_ability_1564_0|rune_ability_1564_1,dragon,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05.png,,
Mythic_chaosAttackModifier5Event,Mythic Chaos Glyph,rune_ability_1565_0|rune_ability_1565_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05_event.png,,
Mythic_chaosAttackModifier6,Mythic Chaos,rune_ability_1566_0|rune_ability_1566_1,dragon,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05.png,,
Mythic_chaosAttackModifier6Event,Mythic Chaos Glyph,rune_ability_1567_0|rune_ability_1567_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05_event.png,,
Mythic_chaosAttackModifier7,Mythic Chaos,rune_ability_1568_0|rune_ability_1568_1,dragon,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05.png,,
Mythic_chaosAttackModifier7Event,Mythic Chaos Glyph,rune_ability_1569_0|rune_ability_1569_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05_event.png,,
Mythic_chaosAttackModifier8,Mythic Chaos,rune_ability_1570_0|rune_ability_1570_1,dragon,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05.png,,
Mythic_chaosAttackModifier8Event,Mythic Chaos Glyph,rune_ability_1571_0|rune_ability_1571_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,attackWhelp,rune_frenzy_duration_05_event.png,,
Mythic_chargedShieldDamageAbsorptionIncreaseModifier1,Mythic Warrior HP,rune_ability_1572_0|rune_ability_1572_1,dragon,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,defenseWhelp,rune_warrior_HP_05.png,,
Mythic_chargedShieldDamageAbsorptionIncreaseModifier1Event,Mythic Warrior HP Glyph,rune_ability_1573_0|rune_ability_1573_1,dragon,event,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,defenseWhelp,rune_warrior_HP_05_event.png,,
Mythic_chargedShieldDamageAbsorptionIncreaseModifier2,Mythic Charged Shield,rune_ability_1574_0|rune_ability_1574_1,dragon,normal,,,6,rune_salvage_6,runeDust:312500|runeDust:476810|runeDust:733880|runeDust:1144630|runeDust:1822080,defenseWhelp,rune_warrior_HP_05.png,,
Mythic_cloakDurationModifier1,Mythic Cloak,rune_ability_1575_0|rune_ability_1575_1,dragon,normal,,,6,rune_salvage_6,runeDust:313000|runeDust:477000|runeDust:734000|runeDust:1145000|runeDust:1822000,defenseWhelp,rune_cloak_duration_05.png,,
